Date,Austria_GDP_LD,Belgium_GDP_LD,Bulgaria_GDP_LD,Croatia_GDP_LD,Cyprus_GDP_LD,Czechia_GDP_LD,Denmark_GDP_LD,Estonia_GDP_LD,Finland_GDP_LD,France_GDP_LD,Germany_GDP_LD,Greece_GDP_LD,Hungary_GDP_LD,Ireland_GDP_LD,Italy_GDP_LD,Latvia_GDP_LD,Lithuania_GDP_LD,Luxembourg_GDP_LD,Malta_GDP_LD,Netherlands_GDP_LD,Poland_GDP_LD,Portugal_GDP_LD,Romania_GDP_LD,Slovakia_GDP_LD,Slovenia_GDP_LD,Spain_GDP_LD,Sweden_GDP_LD,Austria_GDPGROWTH,Belgium_GDPGROWTH,Bulgaria_GDPGROWTH,Croatia_GDPGROWTH,Cyprus_GDPGROWTH,Czechia_GDPGROWTH,Denmark_GDPGROWTH,Estonia_GDPGROWTH,Finland_GDPGROWTH,France_GDPGROWTH,Germany_GDPGROWTH,Greece_GDPGROWTH,Hungary_GDPGROWTH,Ireland_GDPGROWTH,Italy_GDPGROWTH,Latvia_GDPGROWTH,Lithuania_GDPGROWTH,Luxembourg_GDPGROWTH,Malta_GDPGROWTH,Netherlands_GDPGROWTH,Poland_GDPGROWTH,Portugal_GDPGROWTH,Romania_GDPGROWTH,Slovakia_GDPGROWTH,Slovenia_GDPGROWTH,Spain_GDPGROWTH,Sweden_GDPGROWTH,Austria_HCPI_LD,Belgium_HCPI_LD,Bulgaria_HCPI_LD,Croatia_HCPI_LD,Cyprus_HCPI_LD,Czechia_HCPI_LD,Denmark_HCPI_LD,Estonia_HCPI_LD,Finland_HCPI_LD,France_HCPI_LD,Germany_HCPI_LD,Greece_HCPI_LD,Hungary_HCPI_LD,Ireland_HCPI_LD,Italy_HCPI_LD,Latvia_HCPI_LD,Lithuania_HCPI_LD,Luxembourg_HCPI_LD,Malta_HCPI_LD,Netherlands_HCPI_LD,Poland_HCPI_LD,Portugal_HCPI_LD,Romania_HCPI_LD,Slovakia_HCPI_LD,Slovenia_HCPI_LD,Spain_HCPI_LD,Sweden_HCPI_LD,Austria_UNEMP_D,Belgium_UNEMP_D,Bulgaria_UNEMP_D,Croatia_UNEMP_D,Cyprus_UNEMP_D,Czechia_UNEMP_D,Denmark_UNEMP_D,Estonia_UNEMP_D,Finland_UNEMP_D,France_UNEMP_D,Germany_UNEMP_D,Greece_UNEMP_D,Hungary_UNEMP_D,Ireland_UNEMP_D,Italy_UNEMP_D,Latvia_UNEMP_D,Lithuania_UNEMP_D,Luxembourg_UNEMP_D,Malta_UNEMP_D,Netherlands_UNEMP_D,Poland_UNEMP_D,Portugal_UNEMP_D,Romania_UNEMP_D,Slovakia_UNEMP_D,Slovenia_UNEMP_D,Spain_UNEMP_D,Sweden_UNEMP_D,FCI_house_BE_D,FCI_corpo_BE_D,FCI_gov_BE_D,FCI_total_BE_D,FCI_house_FR_D,FCI_corpo_FR_D,FCI_gov_FR_D,FCI_total_FR_D,FCI_house_GE_D,FCI_corpo_GE_D,FCI_gov_GE_D,FCI_total_GE_D,FCI_house_IT_D,FCI_corpo_IT_D,FCI_gov_IT_D,FCI_total_IT_D,FCI_house_LU_D,FCI_corpo_LU_D,FCI_gov_LU_D,FCI_total_LU_D,FCI_house_NT_D,FCI_corpo_NT_D,FCI_gov_NT_D,FCI_total_NT_D,FCI_house_SP_D,FCI_corpo_SP_D,FCI_gov_SP_D,FCI_total_SP_D,FCI_house_EU_D,FCI_corpo_EU_D,FCI_gov_EU_D,FCI_total_EU_D,GDPGROWTH,Infla,EPU_world_LD,FCI_house_D,FCI_corpo_D,FCI_total_D
2012.75,0.0341238550102361,0.0971960505068079,-0.000742186903815778,-0.153065819082242,-0.0371687989272083,0.0179417721916,0.0250367247013141,0.0208868439204277,0.0537325170066172,0.0445196065453573,0.00648015822691761,-0.018273307422449,0.0364497753925157,0.0182955058450123,0.00926493990023047,0.0461007253859229,-0.0557058711637168,0.0512612732136777,-0.0428947072122909,0.0228433580765213,0.129194678708334,-0.0171738942486037,0.0787934778809021,-0.0417947542968484,-0.0148112157067661,0.0321301952787731,0.111135869197174,0.0347127531507976,0.102076415082518,-0.00074191155124026,-0.141926757640607,-0.0364865184204929,0.0181036927170808,0.0253527756074141,0.0211065006915629,0.055202315729318,0.0455254756521601,0.00650119987876341,-0.0181073628630096,0.0371222136535567,0.018463893959753,0.00930799231252766,0.0471798832428503,-0.0541827128797604,0.0525978729882102,-0.0419877434621685,0.023106265661363,0.137911629770101,-0.0170272635335172,0.0819808460175928,-0.0409333953272114,-0.0147020691801067,0.0326519429609433,0.117546736717646,0.00994428949454917,0.00793996031296462,0.00447138251216206,0.00284005541178267,0.00342970386617392,0.00110143654648365,-0.000323041735982521,0.00365534482687124,0.00506750045750692,0.00431919447926532,0.00264413330267477,0.0106512478285969,0.00257549652848699,-0.00224509554541275,0.00571679113768742,-0.0027209434465032,9.63104177049701e-05,0.00904633076943906,0.00215772875509757,0.00640649124125936,0.000227969532939909,0.00177493652465444,0.0115748949804795,0.00460858150531074,0.00510160855891062,0.0147907528819315,0.00399206910904759,-0.100000000000001,0.600000000000001,0.0999999999999996,1.7,1.1,0.2,-0.5,-0.600000000000001,-0.0999999999999996,0.5,0,0.700000000000003,0.0999999999999996,-0.6,0.699999999999999,0.300000000000001,0.0999999999999996,-0.5,-0.2,0.399999999999999,0.0999999999999996,0.5,-0.100000000000001,0.299999999999999,0.0999999999999996,0.699999999999999,0.100000000000001,-0.084199996,-0.157000005,-0.076299995,-0.148400009,-0.569900036,-0.543500022,0.048200011,-0.54749997,-0.174000024,-0.429499999,0.000199972999999964,-0.421399996,-0.36379993,-0.482999981,-0.115700007,-0.483800054,-0.195799991,-0.1745,-0.221900016,-0.171600001,-0.148700029,-0.275099987,-0.231699973,-0.2751,0.0539000030000001,0.0603001120000002,-0.417900085,0.102900028,-0.033299997,-0.409799994,-0.221800015,-0.393599995,-0.99,1.59,0.142295818230295,-0.033299997,-0.409799994,-0.393599995
2013,-0.0660167326662275,-0.0909674465921171,-0.30875608673866,-0.114721533777196,-0.0767432736638423,-0.0816503399609534,-0.0425057281855548,-0.0515029130321132,-0.0919732525668149,-0.034459839892607,-0.0290063239085647,-0.0905546384674256,-0.150447775015321,-0.0243120593988717,-0.0618686593719886,-0.193147846023976,-0.0961163634174014,-0.0237893791328556,0.0237204850615687,-0.0337152108261325,-0.168173141893071,-0.0183857634416231,-0.45058012203147,-0.0886097343137653,-0.0401379999655447,-0.0678045518969643,-0.0645165643452295,-0.0638847995426284,-0.0869525667790073,-0.265640131706372,-0.108385606166935,-0.0738724155691267,-0.078405852989695,-0.0416150243017493,-0.0501991168423049,-0.0878704536570892,-0.0338728613229549,-0.0285896786628702,-0.0865755755731832,-0.139677340828114,-0.0240189018428769,-0.0599936602932896,-0.175639913232104,-0.0916416897585252,-0.0235086424432233,0.0240040534549368,-0.0331531870616522,-0.154792518808267,-0.0182177763917875,-0.362741643243423,-0.0847973239120818,-0.0393431406089634,-0.0655569091399651,-0.0624794152811929,0.00357379179616757,0.000672684863237016,8.27646312346886e-05,0.0043406677938167,-0.0015665447881279,0.0130282514431972,0.00112498449386322,0.0102904469455085,0.00703513955790225,0.000940922588072546,0.00433911539361809,-0.014513860341336,0.00760237007927511,0.000258864430307426,-0.00556728796847672,0.0010658536834649,0.00345276075294088,0.00570203543052017,-0.0108162961664391,0.0131571769242003,0.00532996522589446,-0.001217031105055,0.0181734585698496,0.00915010022599994,0.000311398133125529,-0.0050177393594204,-0.000627630524028255,0.5,0.299999999999999,0.4,-1,1.6,-0.100000000000001,0.4,0.300000000000001,0.6,0.200000000000001,0.0999999999999996,0.899999999999999,0,-0.5,0.699999999999999,-1.6,-0.899999999999999,0.6,-0.199999999999999,0.4,0.300000000000001,0.5,0.100000000000001,0.100000000000001,1,0.400000000000002,0,0.112399997,0.143299997,0.099700004,0.147199988,-0.551499963,-0.329800009,0.298799992,-0.341200009,-0.245599985,-0.302800015,0.310400024,-0.309699997,-0.383100033,-0.479200005,0.019999981,-0.481600016,-0.086100012,-0.211600006,0.070900023,-0.20799999,-0.060399979,-0.085100025,-0.01640004,-0.084500015,-0.147099972,-0.245899916,0.0727000230000003,-0.225600004,0.037599995,-0.11860001,0.059200019,-0.10680002,0.54,1.99,-0.142900924074524,0.037599995,-0.11860001,-0.10680002
2013.25,0.0253644514648546,0.0518705278927207,0.187662813614946,0.1290106304143,0.0344619376948145,0.0679365357492205,0.0449833260925114,0.0601614428566162,0.0556183411535844,0.0199641838348477,0.0160039052451779,0.0670472441812127,0.104649788146094,0.0399632512595574,0.041332829632557,0.130764628893319,0.084298231513749,0.0366820427148298,0.0449894490265619,0.0578670820993334,0.0366946559533563,0.0249582327733471,0.200175783346459,0.0697006761659491,0.0569049848415197,0.050621404859367,0.0562076477088702,0.0256888662239887,0.053239368564725,0.206426656116752,0.13770221834738,0.0350626307566007,0.0702973807019276,0.0460104186823567,0.0620079863091842,0.0571941192415422,0.0201648009814208,0.0161326536454931,0.069345997357301,0.110321694439157,0.040772526410181,0.0421989225112274,0.139699497408099,0.0879533073929961,0.0373631312305933,0.0460168233547749,0.0595741499784197,0.0373762158217255,0.0252722968497181,0.221617479296021,0.0721872020341139,0.0585552268244576,0.0519245643568862,0.0578173142746456,0.00729688065722645,0.00696235775189624,-0.00452465785594391,0.00792137939946258,0.00506193674432431,0.00402363811880146,0.00233273647606325,0.015872010378394,0.00601393915575876,0.00612198181323098,0.00429519373877074,0.010483956430507,0.00951697257280237,0.00379472963702465,0.012417620410619,0.00565005156592502,0.00850558197907958,0.00640566527770403,0.0203243967758731,0.0104472685158914,0.00466935655824674,0.0085840815862257,0.00613296851174638,0.00455303114511363,0.00894008257318202,0.00872934286049532,0.00388919254715869,-0.3,-0.0999999999999996,-0.0999999999999996,0.399999999999999,0.800000000000001,-0.0999999999999996,-0.2,-1.7,-0.300000000000001,0,-0.0999999999999996,0.399999999999999,-0.699999999999999,-0.199999999999999,0.200000000000001,-1.5,-0.5,0.7,0.399999999999999,0.399999999999999,0,-0.399999999999999,0.299999999999999,-0.100000000000001,-0.299999999999999,-0.100000000000001,-0.200000000000001,0.149699999,0.209899992,0.207599998,0.212400019,-0.249199986,-0.159499988,0.223799973,-0.163399994,-0.090700001,-0.186699986,0.3151,-0.186300009,-0.384499997,-0.296200004,0.192699999,-0.309099987,0.079199999,-0.173400014,-0.00740000600000002,-0.169800013,-0.014800012,-0.0158,0.16049999,-0.014299989,-0.322700023,-1.041600108,0.340899945,-1.041700124,0.166400002,-0.016799987,0.098699987,0.00460001900000001,3.23,0.52,-0.19117977918164,0.166400002,-0.016799987,0.00460001900000001
2013.5,0.00596184681381828,-0.0547464045784878,0.110927066861027,0.137970416533495,0.0194338305103177,0.00673210073377462,-0.00955902487290672,-0.0162728488307096,-0.0141873908353443,-0.0171704371315009,0.0191250085124306,0.0419191491498925,0.0487678791397084,0.0120949254453517,0.00537642041586217,0.0421141036063464,0.102862440911952,-0.0215374566992583,0.0465012014904183,-0.0397953578423884,0.012796908079574,0.00695037285810685,0.198532129023574,0.0569597436940139,-0.0094776348589054,-0.0227104494098924,-0.0917693178383647,0.00597965399283695,-0.0532747973093608,0.117313414708204,0.147941589680276,0.019623896635538,0.00675481226074459,-0.00951348262333263,-0.0161411613041843,-0.0140872240672006,-0.0170238652757837,0.0193090629629715,0.0428101632541205,0.0499766009795155,0.0121683648387814,0.00539089930066705,0.0430134835611378,0.108338936495901,-0.0213071818199722,0.0475993377483444,-0.0390139227042978,0.0128791389001424,0.00697458275631058,0.219611211702143,0.0586131936810641,-0.00943286363107032,-0.0224545083272822,-0.0876844197970074,-0.00130238518095194,0.000748959617465239,-0.0027483888277402,-0.000303568218534167,-0.00769542331128026,-0.0026489273094672,-0.00203607650086379,0.00590046257150156,0.00118296785405025,-0.000739544010998294,0.0036591499578682,-0.0156152670886867,-0.00479540714281068,0.00109383407346364,-0.0017927063312202,0.000403614827012788,0.00115184841781169,0.000204265380550517,0.00244232282862722,-0.00050974726787878,0.00584550618216095,-0.00171331216977766,0.000173463366627047,0.000205219544900714,-0.000539457519709963,-0.00229921890966267,0.000575707049224938,0.2,0.0999999999999996,0,0.5,0.5,0,-0.0999999999999996,0.3,-0.0999999999999996,-0.200000000000001,-0.2,0.100000000000001,-0.0999999999999996,-0.800000000000001,0,0.699999999999999,0.0999999999999996,-0.9,-0.0999999999999996,0.4,-0.4,-0.900000000000002,-0.299999999999999,-0.0999999999999996,-0.4,-0.0999999999999979,0,0.184100002,0.289400004,0.109399989,0.287199989,0.027700007,0.106000006,0.190800012,0.102799997,0.055500001,0.229699999,0.243800014,0.221200019,-0.057200014,0.0473,0.230499997,0.041100002,0.339799999,0.112100005,0.210099995,0.117599994,0.129700005,0.242700011,0.278500021,0.244200003,-0.116400004,-0.596700012,0.381500006,-0.697899819,0.216100006,0.280599982,0.277500004,0.290199995,1.73,0.28,0.000363377306488388,0.216100006,0.280599982,0.290199995
2013.75,0.0458280657215742,0.101825317928212,0.0133891045016625,-0.159562928595694,-0.0288163297742337,0.011347974212832,0.024558738009004,-0.00158452661280784,0.0427960151969149,0.0431887537691953,0.00754891065817098,-0.00803578592342902,0.0428620380106555,0.0232502805158479,0.0119895599550155,0.039284565356736,-0.0501431455358041,0.0285137157675042,-0.0464420736263955,0.0335533641264227,0.1287574377541,-0.00663532175235915,0.0884430812649679,-0.0255546255109103,0.0144855831649195,0.034958662109684,0.130384257360749,0.046894398449234,0.107190048583097,0.0134791399439094,-0.147483681946299,-0.0284050988658034,0.0114126067235139,0.0248627877389194,-0.00158327191330221,0.0437249691022437,0.0441349606609425,0.00757747551684873,-0.00800358530587719,0.0437938810363314,0.0235226752761397,0.0120617228410094,0.0400664084117321,-0.0489067299997418,0.0289241232217952,-0.0453801433651296,0.0341226273044737,0.137414196960189,-0.00661335661375106,0.0924720687125744,-0.0252308697503748,0.0145910076547275,0.035576899350525,0.139266070600438,0.0062238368808476,0.00237027934601475,-0.000613314434401602,-0.0065787353269231,-0.00575776753087887,-0.000575823090455785,1.21421007426292e-05,-0.00750586102909168,0.00312115707155858,0.000302912766582786,0.000495934144467469,0.00215357628865664,-0.00602420859232922,-0.00614516221617301,0.00292929466872138,-0.00224372016760732,-0.000626355884090657,0.00383417536979014,-0.00422361773442859,-0.00697262542021893,-0.00162588603153413,-0.00387053433841977,0.00489417390780123,-0.00460798248362515,0.000866989368028648,0.00233591431785385,1.52132387372106e-05,0.2,0,0.299999999999999,-0.599999999999998,0.300000000000001,-0.2,-0.4,0.700000000000001,0.4,0,0,-0.199999999999999,-0.800000000000001,-0.699999999999999,0.0999999999999996,-0.4,-0.5,0.699999999999999,-0.100000000000001,0.0999999999999996,-0.300000000000001,-0.899999999999999,0.199999999999999,-0.199999999999999,-0.200000000000001,-0.300000000000001,0,0.250199973,0.237099997,-0.076900006,0.240500004,0.061100006,0.035599992,0.068900004,0.035700008,0.099000007,0.025000006,0.067099988,0.032199979,0.108200014,-0.0497,-0.101400002,-0.038000002,0.336699994,0.355300017,0.281700001,0.357200012,0.1435,0.194200002,0.170499995,0.1996,-0.025300026,-0.698199988,0.601800084,-0.800000071,0.223399997,0.279400006,0.233999997,0.2879,1.59,0.6,0.0408666662170285,0.223399997,0.279400006,0.2879
2014,-0.0684300707431209,-0.0782192490216094,-0.311480918636622,-0.112443803572294,-0.061348023904511,-0.0656607788606092,-0.042772002347597,-0.042361114105832,-0.0881301236439587,-0.0316255016945775,-0.00860175307088085,-0.0914489013436963,-0.15152445492839,0.00538757232772724,-0.0572269477522163,-0.182070444343204,-0.0891393960617766,-0.0210066019074944,0.0346895893058559,-0.0351823146040093,-0.136746856605152,-0.0212742105815753,-0.436833068742132,-0.077457657379556,-0.030311489812064,-0.0569879609677138,-0.0688369516622505,-0.0661412381305073,-0.0752383487720469,-0.267638415170431,-0.106352434501735,-0.0595041322314049,-0.0635515264631382,-0.0418701834854108,-0.0414764183185236,-0.0843582776663779,-0.0311306459225132,-0.0085648638393957,-0.0873920519995365,-0.14060313447286,0.00540211139388447,-0.0556202798103247,-0.166457380014898,-0.0852819434077492,-0.0207875001222217,0.0352982912552475,-0.0345706116648102,-0.127809012423668,-0.0210495108212273,-0.353920726764949,-0.0745337897685109,-0.0298567032740663,-0.0553945585665233,-0.0665211301512267,0.00230950403416319,-0.00125225730177458,-0.00852747408631327,-0.00122272097349185,-0.00766840539570968,-0.00115264185324193,0.00108698772108706,0.0062047428093468,0.00795881439818924,0.00135704420935223,0.00248126841104224,-0.0112745189371921,0.00456802651833854,0.000784839776589941,-0.00747642297957718,0.00802773467173701,0.00278820397952106,-0.00110996162144428,-0.00519510776131149,0.00330492539531679,0.00222018227868315,-0.005884806298881,0.0162746207284608,0.00391207592545495,-0.00293176396281236,-0.00825181768577377,-0.00284412915237464,0.199999999999999,0.0999999999999996,-0.9,0.599999999999998,-0.600000000000001,-0.3,0.2,-0.700000000000001,0.0999999999999996,0,0.100000000000001,-0.5,-1.4,0,0.4,0.0999999999999996,0.199999999999999,0.5,-0.3,0.0999999999999996,0,-0.4,-0.300000000000001,-0.200000000000001,0.5,-0.5,0.0999999999999996,0.146200002,0.138899997,-0.257300004,0.141500011,0.0835999850000001,0.025799989,-0.150500015,0.027499989,0.012699991,-0.04580003,-0.122099995,-0.045599997,0.097600013,-0.185300007,-0.320199967,-0.167099998,0.234099984,0.291299991,0.3979,0.293200001,0.228499979,0.038699999,-0.099899992,0.047900006,0.00330001099999999,-0.372999996,0.088699936,-0.473900021,0.189499974,0.15609999,0.020099998,0.161799998,3.25,0.48,-0.148300546916531,0.189499974,0.15609999,0.161799998
2014.25,0.0218189167271881,0.0486428496501112,0.194124138732096,0.124808721543243,0.0635666353452145,0.0730404940535721,0.0281623501703372,0.0834728820854132,0.0520360417864261,0.0128498785787556,-0.00517564434554885,0.0604974610165527,0.112380007939326,0.0590871042047816,0.0392047981635848,0.11854308220328,0.0796214884946451,0.00176584190225348,0.045821469439467,0.0570598214866038,0.0284339980183823,0.026815034443926,0.176724558243039,0.0731453540541232,0.0620662231794373,0.049770520281136,0.051772742048664,0.0220586899795974,0.0498453311474769,0.2142470086847,0.13293172690763,0.0656304920913884,0.0757740984866819,0.0285626581897072,0.0870557362085687,0.0534137087410849,0.0129327930347718,-0.0051622737754039,0.0623649002400046,0.118937985182561,0.0608676427481978,0.0399834485424255,0.125855377387397,0.0828771086482396,0.00176740191917868,0.0468874928612222,0.0587191426541755,0.0288421029759527,0.0271777926797612,0.193302362556828,0.07588691007385,0.0640328060303641,0.0510298786587222,0.0531363816994874,0.00739323896013655,0.00575082933442417,-0.00335976433412899,0.00909164589197875,0.0134185537310723,0.0026110895189424,0.00297752372887228,0.00914881630099451,0.00119633597201751,0.0043230095308493,0.00213445751729413,0.0123256852210814,0.0027663162748981,0.00589630326391788,0.0117803208552552,0.00621936687946967,0.0056918911668582,0.00565261179464471,0.00657603133663276,0.00990523279458877,0.00385352525116467,0.00804478288080013,0.00684727716930755,0.00231919189343177,0.0076586378970509,0.0101330663193338,0.00701992365866389,-0.0999999999999996,-0.199999999999999,-1,-0.399999999999999,0,-0.3,-0.4,-1.2,0.0999999999999996,-0.0999999999999996,-0.2,-0.300000000000001,0.300000000000001,-0.600000000000001,-0.300000000000001,-1.1,-0.6,-1.5,-0.0999999999999996,-0.199999999999999,-0.699999999999999,-0.699999999999999,-0.0999999999999996,-0.399999999999999,-0.899999999999999,-0.600000000000001,-0.199999999999999,-0.110599995,-0.113499999,-0.146899998,-0.113700018,-0.136199996,-0.098399982,-0.101999998,-0.100099996,-0.129000008,-0.1232,-0.218300004,-0.132499963,-0.216900021,-0.376999974,-0.214000046,-0.373300008,-0.075199991,-0.084899992,0.044499993,-0.081600003,0.087700009,-0.1928,-0.195500016,-0.181500007,-0.209200024,-0.365500003,0.0950000289999999,-0.50940001,0.045300007,-0.121599987,-0.156000004,-0.113700003,1.91,0.6,-0.0985057948066821,0.045300007,-0.121599987,-0.113700003
2014.5,0.00776228014124669,-0.0531773006666167,0.10464140539303,0.134865189540369,0.0115039508011385,0.0158518626665352,0.00379924600085779,-0.0071892550289423,-0.010247521634783,-0.0100152623446128,0.0247881429907153,0.0402300479437194,0.037807576673659,-0.0150471372284109,0.005576658203017,0.0409698528649738,0.0920827346354738,0.00369119756080494,0.0524954518731891,-0.0420256923705207,0.0161668609881822,0.00347929724479101,0.216168650961107,0.0598928298821928,-0.00463800110074075,-0.0150382347363554,-0.0909528028102944,0.00779248473934713,-0.0517881210205884,0.110312386925582,0.144382499221209,0.0115703757150956,0.0159781699609345,0.00380647228452413,-0.0071634741537655,-0.0101951946780297,-0.00996527661726854,0.0250979233376063,0.0410502381138262,0.0385313759886745,-0.014934494749043,0.00559223670657416,0.0418206971628148,0.0964555331771411,0.00369801842031814,0.0538977688069391,-0.0411548547487277,0.0162982517892762,0.00348535702533725,0.241311709761141,0.0617227554951827,-0.00462726218242138,-0.0149257251721714,-0.0869391962137049,-0.00124860760290879,-0.00161028310884781,0.0011000196402069,0.00296029432227662,-0.0020833053336311,0.000195090671135212,-0.00113736748016269,-0.000171414537667225,0.00113362901123004,-0.00216274563965602,0.00344349093313401,-0.0115246068814816,0.00025918001261882,0.00136630916797298,-0.0061692643988831,0.00227260085709347,0.00308544784775577,-0.00221827665442831,0.00287237855850275,0.00062892237373724,-0.00355241901075942,-0.00225682512505987,-0.000335865817590708,-0.00043370328591319,-0.00664794019251858,-0.00717788834208566,0.00115108167858047,0,0.199999999999999,0.300000000000001,-0.600000000000001,0.199999999999999,-0.3,0.2,0.8,-0.199999999999999,0.0999999999999996,-0.100000000000001,-0.600000000000001,-0.5,-0.6,0.200000000000001,0.200000000000001,-1.1,1.1,0.2,-0.199999999999999,-0.699999999999999,-0.9,0,-0.4,0.399999999999999,-0.5,0,-0.299599975,-0.342799991,-0.059000015,-0.3451,-0.157499999,-0.017100006,-0.117199987,-0.022899986,-0.112799987,-0.00869995300000004,-0.297200005,-0.021400035,-0.292399995,-0.137600005,0.00209999100000002,-0.153599978,-0.25289999,-0.424600005,0.150599986,-0.419700004,-0.134000003,-0.216199987,-0.096999973,-0.225700002,-0.217199981,0.00440001499999998,0.182000041,-0.101300001,-0.108099997,-0.194800005,-0.204499993,-0.198599994,2.58,-0.4,0.0779383525896122,-0.108099997,-0.194800005,-0.198599994
2014.75,0.0475965408099235,0.100435941235776,0.0397820866618392,-0.14544809880339,-0.0276884342692387,0.0075030749555598,0.0246297058178762,0.0337808512429962,0.0436898068679401,0.0405705372850331,0.0121163645860811,-0.0175345002231033,0.0425587324535304,0.0285552932009239,0.00942589396256288,0.0320894602847623,-0.0561408929251233,0.0717096041945702,-0.0310693374218074,0.0401210073466043,0.131068020279544,-0.0101404596035941,0.0859350963787868,-0.0320288740563726,-0.000300774496588829,0.0412936540248108,0.131005933779576,0.0487474431617803,0.105652812682651,0.0405839923524811,-0.135365235511668,-0.0273086231053369,0.00753129355372328,0.0249355225862464,0.0343579036392949,0.0446582588076219,0.0414047649765621,0.0121900650914133,-0.0173816654714869,0.0434773405583897,0.0289669041353786,0.0094704576084077,0.0326098787469795,-0.0545940744998562,0.074343313967923,-0.030591645530307,0.0409367275629788,0.140045324876384,-0.0100892184921786,0.0897355982233454,-0.0315213822307265,-0.00030072926847613,0.0421580945347801,0.139974545649598,0.00401876210768126,-0.00189505659473088,-0.00346821641810813,-0.00578892080426119,-0.010074023717964,-0.000853590604981136,-0.00046880582523734,-0.00263786798939503,0.000420355920007331,-0.000711540565223601,-0.00237796821279002,-0.00580231793600472,-0.00542163245506266,-0.00767510422387829,0.00453183919171885,-0.00341761153714426,-0.000490444547832425,-0.0022249718366556,-0.00262654268256135,-0.0092592182156217,-0.00557203225478098,-0.00193608379278398,0.00236192593021833,-0.00374222051255568,-0.000763145845765756,0.000321893868162171,0.00223998683379456,0.0999999999999996,-0.0999999999999996,-0.800000000000001,0.800000000000001,0.400000000000002,-0.100000000000001,-0.3,-1.3,0.6,0.300000000000001,0,-0.399999999999999,-0.300000000000001,-0.699999999999999,0.299999999999999,-0.4,0.0999999999999996,-0.7,-0.4,-0.100000000000001,-0.300000000000001,-0.0999999999999996,0,-0.5,-0.0999999999999996,-0.5,0,-0.343300006,-0.323500008,-0.0248999600000001,-0.328399986,-0.026299998,0.0421999990000001,-0.096599996,0.039699972,-0.048200011,-0.047300041,-0.156300009,-0.049300015,-0.3103,0.057099998,0.142900049,0.028699995,-0.158199996,-0.095299989,-0.576999981,-0.096899987,-0.166299999,-0.174600005,-0.122500003,-0.1822,-0.226499975,0.418099984,0.284700036,0.377499998,-0.178899974,-0.147,-0.218600001,-0.156299993,2.57,-1.35,0.0865221513668439,-0.178899974,-0.147,-0.156299993
2015,-0.0670249992896643,-0.0764939602574302,-0.305163194090063,-0.106443105796851,-0.0392322366725217,-0.0560107578277318,-0.0398585104877292,-0.105028404320837,-0.0887231362295076,-0.031683127400143,-0.0234405196493839,-0.0761344749402699,-0.14700007530211,0.186278314729062,-0.0503765021323748,-0.170981023772587,-0.0933493236620428,-0.0277238426673918,0.00569711095539471,-0.0372848907043899,-0.141228084378254,-0.00969028988266452,-0.447372071300597,-0.0523540320228051,-0.0371952408023954,-0.0476712675128219,-0.0643463344661228,-0.0648281775867239,-0.0736414907611509,-0.262996909971605,-0.100973803914757,-0.0384726187046591,-0.0544710360020271,-0.0390746096009253,-0.0997010501571403,-0.0849011037643146,-0.0311864760940024,-0.023167924744766,-0.0733084186149673,-0.136706087591537,0.204757515483756,-0.0491286479942297,-0.157162432802783,-0.0891247455655714,-0.0273430639391391,0.00571337035454933,-0.0365983679203787,-0.131708754558242,-0.00964349031278411,-0.360694003396143,-0.0510071664893557,-0.0365119951868843,-0.0465528353761886,-0.062319807680791,-0.00243453270081329,-0.00129785840975138,-0.00139464779206389,-0.00406017036573125,-0.0152336228105883,-0.00432836293497996,-0.000209390199400694,0.00358978337868443,7.58834940350894e-05,-0.000841801272932763,-0.00123063110383548,-0.0154267514666078,0.00465830727158778,0.0187102919157436,-0.0107109019523843,0.00462453608961067,-0.0022623293381745,-2.46891729327459e-05,-0.00295186893883148,-0.00203876669290093,-0.00220719370918054,-0.00365885573308145,0.00878677531221772,-0.00182067129900165,-0.00367493135991737,-0.0109326538004764,-0.000694223515259829,-0.0999999999999996,0.300000000000001,-0.799999999999999,-1,-0.100000000000001,-0.0999999999999996,-0.3,0,0.200000000000001,-0.0999999999999996,-0.0999999999999996,-0.300000000000001,0.100000000000001,-0.200000000000001,-0.799999999999999,-0.4,-0.4,1.9,0,-0.199999999999999,-0.300000000000001,-0.0999999999999996,0,-0.200000000000001,-0.199999999999999,-0.599999999999998,-0.0999999999999996,-0.361099997,-0.281499982,0.00209999100000002,-0.289900035,0.084199995,0.075000003,-0.18599999,0.076100007,-0.097499997,0.072300017,-0.107600003,0.0590000150000001,-0.13440001,0.00519996899999997,0.090999961,-0.00360000199999999,-0.036600001,-0.167200029,-0.29099999,-0.164200037,-0.160599977,-0.181800008,-0.068199992,-0.188000023,-0.192500018,0.202300001,0.285399914,0.071799993,-0.098100006,-0.219699993,-0.340700016,-0.207299993,5.41,0.88,0.0239212805456539,-0.098100006,-0.219699993,-0.207299993
