Date,Austria_GDP_LD,Belgium_GDP_LD,Bulgaria_GDP_DD,Croatia_GDP_DD,Cyprus_GDP_DD,Czechia_GDP_DD,Denmark_GDP_LD,Estonia_GDP_LD,Finland_GDP_LD,France_GDP_LD,Germany_GDP_LD,Greece_GDP_DD,Hungary_GDP_LD,Ireland_GDP_DD,Italy_GDP_LD,Latvia_GDP_LD,Lithuania_GDP_LD,Luxembourg_GDP_LD,Malta_GDP_LD,Netherlands_GDP_DD,Poland_GDP_LD,Portugal_GDP_LD,Romania_GDP_LD,Slovakia_GDP_LD,Slovenia_GDP_LD,Spain_GDP_LD,Sweden_GDP_LD,Austria_GDPGROWTH,Belgium_GDPGROWTH,Bulgaria_GDPGROWTH_D,Croatia_GDPGROWTH_D,Cyprus_GDPGROWTH_D,Czechia_GDPGROWTH,Denmark_GDPGROWTH,Estonia_GDPGROWTH,Finland_GDPGROWTH,France_GDPGROWTH,Germany_GDPGROWTH,Greece_GDPGROWTH_D,Hungary_GDPGROWTH,Ireland_GDPGROWTH_D,Italy_GDPGROWTH,Latvia_GDPGROWTH,Lithuania_GDPGROWTH,Luxembourg_GDPGROWTH,Malta_GDPGROWTH,Netherlands_GDPGROWTH_D,Poland_GDPGROWTH,Portugal_GDPGROWTH,Romania_GDPGROWTH,Slovakia_GDPGROWTH,Slovenia_GDPGROWTH,Spain_GDPGROWTH,Sweden_GDPGROWTH,Austria_HCPI_FAIL,Belgium_HCPI_DD,Bulgaria_HCPI_FAIL,Croatia_HCPI_DD,Cyprus_HCPI_DD,Czechia_HCPI_DD,Denmark_HCPI_DD,Estonia_HCPI_DD,Finland_HCPI_DD,France_HCPI_FAIL,Germany_HCPI_DD,Greece_HCPI_DD,Hungary_HCPI_DD,Ireland_HCPI_DD,Italy_HCPI_DD,Latvia_HCPI_DD,Lithuania_HCPI_FAIL,Luxembourg_HCPI_DD,Malta_HCPI_DD,Netherlands_HCPI_DD,Poland_HCPI_FAIL,Portugal_HCPI_DD,Romania_HCPI_DD,Slovakia_HCPI_FAIL,Slovenia_HCPI_FAIL,Spain_HCPI_DD,Sweden_HCPI_DD,Austria_UNEMP_D,Belgium_UNEMP_D,Bulgaria_UNEMP_DD,Croatia_UNEMP_DD,Cyprus_UNEMP,Czechia_UNEMP_DD,Denmark_UNEMP_D,Estonia_UNEMP_D,Finland_UNEMP_DD,France_UNEMP_DD,Germany_UNEMP_DD,Greece_UNEMP,Hungary_UNEMP_DD,Ireland_UNEMP_DD,Italy_UNEMP_D,Latvia_UNEMP_D,Lithuania_UNEMP_D,Luxembourg_UNEMP_D,Malta_UNEMP_D,Netherlands_UNEMP_DD,Poland_UNEMP_DD,Portugal_UNEMP_DD,Romania_UNEMP_DD,Slovakia_UNEMP_DD,Slovenia_UNEMP_DD,Spain_UNEMP,Sweden_UNEMP_DD,FCI_house_BE_D,FCI_corpo_BE_D,FCI_gov_BE_D,FCI_total_BE_D,FCI_house_FR_DD,FCI_corpo_FR_D,FCI_gov_FR,FCI_total_FR_D,FCI_house_GE_D,FCI_corpo_GE_DD,FCI_gov_GE,FCI_total_GE_DD,FCI_house_IT_D,FCI_corpo_IT,FCI_gov_IT_D,FCI_total_IT,FCI_house_LU_D,FCI_corpo_LU_D,FCI_gov_LU_DD,FCI_total_LU_D,FCI_house_NT_D,FCI_corpo_NT_D,FCI_gov_NT_DD,FCI_total_NT_D,FCI_house_SP_D,FCI_corpo_SP_D,FCI_gov_SP_DD,FCI_total_SP_D,FCI_house_EU_D,FCI_corpo_EU,FCI_gov_EU,FCI_total_EU,GDPGROWTH,Infla_DD,EPU_world_LD,FCI_house_D,FCI_corpo,FCI_total
2013,-0.0660167326662275,-0.0909674465921171,-2461.8,528.1,-146.800000000001,-3591.8,-0.0425057281855548,-0.0515029130321132,-0.0919732525668149,-0.034459839892607,-0.0290063239085647,-2850.8,-0.150447775015321,-1603.69999999999,-0.0618686593719886,-0.193147846023976,-0.0961163634174014,-0.0237893791328556,0.0237204850615687,-8174.40000000002,-0.168173141893071,-0.0183857634416231,-0.45058012203147,-0.0886097343137653,-0.0401379999655447,-0.0678045518969643,-0.0645165643452295,-0.0638847995426284,-0.0869525667790073,-0.264898220155132,0.033541151473672,-0.0373858971486338,-0.078405852989695,-0.0416150243017493,-0.0501991168423049,-0.0878704536570892,-0.0338728613229549,-0.0285896786628702,-0.0684682127101736,-0.139677340828114,-0.0424827958026299,-0.0599936602932896,-0.175639913232104,-0.0916416897585252,-0.0235086424432233,0.0240040534549368,-0.0562594527230152,-0.154792518808267,-0.0182177763917875,-0.362741643243423,-0.0847973239120818,-0.0393431406089634,-0.0655569091399651,-0.0624794152811929,117.2336400818,-0.848176317413021,144.4716875,0.186152263373998,-0.582658227847986,1.425971370144,0.169512195121996,0.954337606838976,0.238733638708013,111.922567340067,0.193060516610004,-3.03267489711799,0.705944798301999,0.265650406504008,-1.33291404612299,0.548789808916979,138.123196229649,-0.407555555555007,-1.607094594594,0.782186836519003,122.812601626016,-0.344300662452014,1.00694267515999,120.390628930818,121.524410399257,-2.37178343949,-0.52542976939101,0.5,0.299999999999999,0.300000000000001,-2.7,15,-0.300000000000001,0.4,0.300000000000001,0.699999999999999,-0.299999999999999,0.0999999999999996,27.5,-0.0999999999999996,0.0999999999999996,0.699999999999999,-1.6,-0.899999999999999,0.6,-0.199999999999999,8.88178419700125e-16,0.200000000000001,0,0.200000000000003,-0.199999999999998,0.9,26.3,-0.100000000000001,0.112399997,0.143299997,0.099700004,0.147199988,0.0184000730000002,-0.329800009,-0.584699988,-0.341200009,-0.245599985,0.126699984,-0.244000003,0.111699999,-0.383100033,0.348800004,0.019999981,0.392699987,-0.086100012,-0.211600006,0.292800039,-0.20799999,-0.060399979,-0.085100025,0.215299933,-0.084500015,-0.147099972,-0.245899916,0.490600108000001,-0.225600004,0.037599995,-0.4296,-0.300399989,-0.423400015,0.54,1.15,-0.142900924074524,0.037599995,-0.4296,-0.423400015
2013.25,0.0253644514648546,0.0518705278927207,3877.5,2141.1,433.6,5346.99999999999,0.0449833260925114,0.0601614428566162,0.0556183411535844,0.0199641838348477,0.0160039052451779,6272.70000000001,0.104649788146094,2427.99999999999,0.041332829632557,0.130764628893319,0.084298231513749,0.0366820427148298,0.0449894490265619,13309.6,0.0366946559533563,0.0249582327733471,0.200175783346459,0.0697006761659491,0.0569049848415197,0.050621404859367,0.0562076477088702,0.0256888662239887,0.053239368564725,0.472066787823124,0.246087824514315,0.108935046325727,0.0702973807019276,0.0460104186823567,0.0620079863091842,0.0571941192415422,0.0201648009814208,0.0161326536454931,0.155921572930484,0.110321694439157,0.0647914282530579,0.0421989225112274,0.139699497408099,0.0879533073929961,0.0373631312305933,0.0460168233547749,0.0927273370400719,0.0373762158217255,0.0252722968497181,0.221617479296021,0.0721872020341139,0.0585552268244576,0.0519245643568862,0.0578173142746456,118.092208588957,0.740663440241022,143.819479166667,0.447201646091003,0.774535864978986,-1.07177914110399,0.141869918699015,0.829700854699979,-0.11730339635902,112.609856902357,-0.00287048988900551,3.00751028806499,0.279639065817008,0.375609756098001,2.129559748429,0.666709129512014,139.303024850043,0.0923232323229968,3.86664414414399,-0.296878980892018,123.387398373984,1.13169853457801,-1.77983014861999,120.940020964361,122.615719591458,1.653970276008,0.515199161425002,-0.3,-0.0999999999999996,-0.5,1.4,15.8,8.88178419700125e-16,-0.2,-1.7,-0.9,-0.200000000000001,-0.199999999999999,27.9,-0.699999999999999,0.300000000000001,0.200000000000001,-1.5,-0.5,0.7,0.399999999999999,-8.88178419700125e-16,-0.300000000000001,-0.899999999999999,0.199999999999998,-0.200000000000003,-1.3,26.2,-0.200000000000001,0.149699999,0.209899992,0.207599998,0.212400019,0.302299977,-0.159499988,-0.360900015,-0.163399994,-0.090700001,0.116100029,0.071099997,0.123399988,-0.384499997,0.0526,0.192699999,0.0836,0.079199999,-0.173400014,-0.078300029,-0.169800013,-0.014800012,-0.0158,0.17690003,-0.014299989,-0.322700023,-1.041600108,0.268199922,-1.041700124,0.166400002,-0.446399987,-0.201700002,-0.418799996,3.23,-1.87,-0.19117977918164,0.166400002,-0.446399987,-0.418799996
2013.5,0.00596184681381828,-0.0547464045784878,-442.900000000001,252.799999999999,-55.7000000000003,-2170.39999999999,-0.00955902487290672,-0.0162728488307096,-0.0141873908353443,-0.0171704371315009,0.0191250085124306,-900.700000000004,0.0487678791397084,-1043.8,0.00537642041586217,0.0421141036063464,0.102862440911952,-0.0215374566992583,0.0465012014904183,-14309,0.012796908079574,0.00695037285810685,0.198532129023574,0.0569597436940139,-0.0094776348589054,-0.0227104494098924,-0.0917693178383647,0.00597965399283695,-0.0532747973093608,-0.089113241408548,0.010239371332896,-0.0154387341210627,0.00675481226074459,-0.00951348262333263,-0.0161411613041843,-0.0140872240672006,-0.0170238652757837,0.0193090629629715,-0.0265358341031805,0.0499766009795155,-0.0286041615713996,0.00539089930066705,0.0430134835611378,0.108338936495901,-0.0213071818199722,0.0475993377483444,-0.0985880726827175,0.0128791389001424,0.00697458275631058,0.219611211702143,0.0586131936810641,-0.00943286363107032,-0.0224545083272822,-0.0876844197970074,117.938507157464,-0.731042830541014,143.42475,-1.01981481481401,-1.49012658227799,-0.804294478528007,-0.512398373983018,-1.43820512820497,-0.580437499999988,112.526607744108,-0.0707070707070017,-3.13154320987599,-2.023566878981,-0.286585365854009,-1.68553459119602,-0.76225053078602,139.463573264781,-0.775656565657002,-2.220563063063,-1.27316348195399,124.110772357724,-1.190226337448,-0.897197452229989,120.964842767296,122.549591457753,-1.32868365180501,-0.377882599580985,0.2,0.0999999999999996,0.0999999999999996,0.100000000000001,16.3,0.0999999999999996,-0.0999999999999996,0.3,0.200000000000001,-0.200000000000001,-0.100000000000001,28,0.6,-0.600000000000001,0,0.699999999999999,0.0999999999999996,-0.9,-0.0999999999999996,8.88178419700125e-16,-0.4,-0.500000000000004,-0.599999999999998,1.77635683940025e-15,-0.100000000000001,26.1,0.200000000000001,0.184100002,0.289400004,0.109399989,0.287199989,0.276899993,0.106000006,-0.170100003,0.102799997,0.055500001,0.416399985,0.314900011,0.407500028,-0.057200014,0.0999,0.230499997,0.124700002,0.339799999,0.112100005,0.217500001,0.117599994,0.129700005,0.242700011,0.118000031,0.244200003,-0.116400004,-0.596700012,0.0406000610000001,-0.697899819,0.216100006,-0.165800005,0.075800002,-0.128600001,1.73,1.23,0.000363377306488388,0.216100006,-0.165800005,-0.128600001
2013.75,0.0458280657215742,0.101825317928212,-841.9,-2980.7,-189.9,174.399999999994,0.024558738009004,-0.00158452661280784,0.0427960151969149,0.0431887537691953,0.00754891065817098,-2090.7,0.0428620380106555,449.900000000009,0.0119895599550155,0.039284565356736,-0.0501431455358041,0.0285137157675042,-0.0464420736263955,10788.3,0.1287574377541,-0.00663532175235915,0.0884430812649679,-0.0255546255109103,0.0144855831649195,0.034958662109684,0.130384257360749,0.046894398449234,0.107190048583097,-0.103834274764295,-0.295425271626575,-0.0480289955013414,0.0114126067235139,0.0248627877389194,-0.00158327191330221,0.0437249691022437,0.0441349606609425,0.00757747551684873,-0.0508137485599977,0.0437938810363314,0.0113543104373583,0.0120617228410094,0.0400664084117321,-0.0489067299997418,0.0289241232217952,-0.0453801433651296,0.0731365500087715,0.137414196960189,-0.00661335661375106,0.0924720687125744,-0.0252308697503748,0.0145910076547275,0.035576899350525,0.139266070600438,118.674826175869,0.192020726015997,143.3368125,-0.778106995885992,0.230717299576995,0.250102249487995,0.240243902439019,-1.966602564102,0.234729166666995,112.560698653199,-0.361212121211992,2.12808641975198,-0.169405520169022,-0.769105691057007,0.562893081762013,-0.385583864118985,139.376246786632,0.456545454546003,-0.83806306306299,-0.751486199574003,123.909146341463,-0.248806584362001,0.714883227176983,120.408721174004,122.655886722377,0.559851380044009,-0.0640880503150072,0.2,0,0.299999999999999,-1.1,16.6,-0.2,-0.4,0.700000000000001,0.5,0.200000000000001,0.2,27.8,-0.700000000000001,0.100000000000001,0.0999999999999996,-0.4,-0.5,0.699999999999999,-0.100000000000001,-0.300000000000001,0.0999999999999996,3.5527136788005e-15,0.499999999999998,-0.0999999999999996,0.199999999999999,25.8,0,0.250199973,0.237099997,-0.076900006,0.240500004,0.033399999,0.035599992,-0.101199999,0.035700008,0.099000007,-0.204699993,0.381999999,-0.18900004,0.108200014,0.0502,-0.101400002,0.0867,0.336699994,0.355300017,0.0716000060000001,0.357200012,0.1435,0.194200002,-0.108000026,0.1996,-0.025300026,-0.698199988,0.220300078,-0.800000071,0.223399997,0.113600001,0.309799999,0.159299999,1.59,0.56,0.0408666662170285,0.223399997,0.113600001,0.159299999
2014,-0.0684300707431209,-0.0782192490216094,-2619.3,612.800000000001,-117.2,-2806.7,-0.042772002347597,-0.042361114105832,-0.0881301236439587,-0.0316255016945775,-0.00860175307088085,-3353.60000000001,-0.15152445492839,-703.900000000009,-0.0572269477522163,-0.182070444343204,-0.0891393960617766,-0.0210066019074944,0.0346895893058559,-10088.4,-0.136746856605152,-0.0212742105815753,-0.436833068742132,-0.077457657379556,-0.030311489812064,-0.0569879609677138,-0.0688369516622505,-0.0661412381305073,-0.0752383487720469,-0.28111755511434,0.041131247444564,-0.0310990333656015,-0.0635515264631382,-0.0418701834854108,-0.0414764183185236,-0.0843582776663779,-0.0311306459225132,-0.0085648638393957,-0.0793884666936593,-0.14060313447286,-0.0181205638822552,-0.0556202798103247,-0.166457380014898,-0.0852819434077492,-0.0207875001222217,0.0352982912552475,-0.0686932389692839,-0.127809012423668,-0.0210495108212273,-0.353920726764949,-0.0745337897685109,-0.0298567032740663,-0.0553945585665233,-0.0665211301512267,118.949222903886,-0.428808677355988,142.119708333333,0.664835390947005,-0.215611814344996,-0.0693251533730006,0.12601626016199,2.00993589743499,0.590458333333999,112.713552188552,0.227676767676002,-1.59261316872299,1.49138004246203,0.735772357724017,-1.23867393785099,1.49921443736801,139.765398457584,-0.621959595959993,-0.119031531532016,1.19469445805301,124.184552845529,-0.229526748971992,1.74949044586,120.880691823899,122.296815227484,-1.275902335458,-0.326582809223012,0.199999999999999,0.0999999999999996,-1.2,1.2,16,-0.0999999999999996,0.2,-0.700000000000001,-0.300000000000001,0,0.100000000000001,27.3,-0.6,0.699999999999999,0.4,0.0999999999999996,0.199999999999999,0.5,-0.3,0,0.300000000000001,0.499999999999998,-0.5,-1.77635683940025e-15,0.700000000000001,25.3,0.0999999999999996,0.146200002,0.138899997,-0.257300004,0.141500011,0.0224999790000001,0.025799989,-0.251700014,0.027499989,0.012699991,-0.070800036,0.259900004,-0.077799976,0.097600013,-0.135100007,-0.320199967,-0.080399998,0.234099984,0.291299991,0.116199999,0.293200001,0.228499979,0.038699999,-0.270399987,0.047900006,0.00330001099999999,-0.372999996,-0.513100148,-0.473900021,0.189499974,0.269699991,0.329899997,0.321099997,3.25,-0.44,-0.148300546916531,0.189499974,0.269699991,0.321099997
2014.25,0.0218189167271881,0.0486428496501112,3958.2,2070.2,469.4,5044.8,0.0281623501703372,0.0834728820854132,0.0520360417864261,0.0128498785787556,-0.00517564434554885,6100.90000000001,0.112380007939326,2234.00000000001,0.0392047981635848,0.11854308220328,0.0796214884946451,0.00176584190225348,0.045821469439467,13625.9,0.0284339980183823,0.026815034443926,0.176724558243039,0.0731453540541232,0.0620662231794373,0.049770520281136,0.051772742048664,0.0220586899795974,0.0498453311474769,0.481885423855131,0.239284161409365,0.125134624322793,0.0757740984866819,0.0285626581897072,0.0870557362085687,0.0534137087410849,0.0129327930347718,-0.0051622737754039,0.149756952239541,0.118937985182561,0.0554655313543133,0.0399834485424255,0.125855377387397,0.0828771086482396,0.00176740191917868,0.0468874928612222,0.0932897543189857,0.0288421029759527,0.0271777926797612,0.193302362556828,0.07588691007385,0.0640328060303641,0.0510298786587222,0.0531363816994874,119.831901840491,0.830810297708993,141.643020833333,1.278621399177,2.433375527425,0.452965235173011,0.222357723576991,0.441773504274039,-0.821791666667991,113.201868686869,-0.039191919191012,2.797777777777,-0.252144373673019,0.543495934958983,2.29383807021799,-0.257622080680022,140.563196229648,0.853232323232987,1.47304054054001,0.773910256411,124.664024390244,1.60333333333398,-1.43053078556301,121.161362683438,123.23703806871,2.215222929937,1.12830188679202,-0.0999999999999996,-0.199999999999999,-0.0999999999999996,-0.999999999999996,16,0,-0.4,-1.2,0,-0.0999999999999996,-0.300000000000001,27,1.7,-0.600000000000001,-0.300000000000001,-1.1,-0.6,-1.5,-0.0999999999999996,-0.299999999999999,-0.699999999999999,-0.299999999999999,0.200000000000001,-0.199999999999998,-1.4,24.7,-0.299999999999999,-0.110599995,-0.113499999,-0.146899998,-0.113700018,-0.219799981,-0.098399982,-0.353700012,-0.100099996,-0.129000008,-0.07739997,0.0416,-0.086899966,-0.216900021,-0.512099981,-0.214000046,-0.453700006,-0.075199991,-0.084899992,-0.353400007,-0.081600003,0.087700009,-0.1928,-0.095600024,-0.181500007,-0.209200024,-0.365500003,0.0063000929999999,-0.50940001,0.045300007,0.148100004,0.173899993,0.207399994,1.91,0.24,-0.0985057948066821,0.045300007,0.148100004,0.207399994
2014.5,0.00776228014124669,-0.0531773006666167,-548.299999999999,251.800000000001,-194.1,-2057.60000000001,0.00379924600085779,-0.0071892550289423,-0.010247521634783,-0.0100152623446128,0.0247881429907153,-723.600000000006,0.037807576673659,-3088.10000000001,0.005576658203017,0.0409698528649738,0.0920827346354738,0.00369119756080494,0.0524954518731891,-14744.9,0.0161668609881822,0.00347929724479101,0.216168650961107,0.0598928298821928,-0.00463800110074075,-0.0150382347363554,-0.0909528028102944,0.00779248473934713,-0.0517881210205884,-0.103934621759118,0.011450772313579,-0.0540601163762928,0.0159781699609345,0.00380647228452413,-0.0071634741537655,-0.0101951946780297,-0.00996527661726854,0.0250979233376063,-0.0213146621261784,0.0385313759886745,-0.0758021374972408,0.00559223670657416,0.0418206971628148,0.0964555331771411,0.00369801842031814,0.0538977688069391,-0.0998739974029032,0.0162982517892762,0.00348535702533725,0.241311709761141,0.0617227554951827,-0.00462726218242138,-0.0149257251721714,-0.0869391962137049,119.682372188139,-0.874031657355005,141.798916666667,-0.758209876543006,-1.79210970464,-0.290797546011007,-0.483536585364988,-1.37647435897404,-0.00749999999899842,112.957306397306,0.151515151514005,-2.82868312757199,-0.354097664543986,-0.480894308942979,-2.141983122363,-0.579129511676968,140.997566409597,-0.99391919192,-0.461914414413997,-1.083717948718,124.221951219512,-1.18703703703798,-1.11220806794097,121.108825995807,122.420482822656,-2.087983014862,-0.671174004193006,0,0.199999999999999,1.3,-0.200000000000003,16.2,0,0.2,0.8,-0.299999999999999,0.199999999999999,0.0999999999999996,26.4,-0.800000000000001,1.77635683940025e-15,0.200000000000001,0.200000000000001,-1.1,1.1,0.2,0,0,-0.200000000000001,0.0999999999999996,-1.77635683940025e-15,1.3,24.2,0.199999999999999,-0.299599975,-0.342799991,-0.059000015,-0.3451,-0.021300003,-0.017100006,-0.470899999,-0.022899986,-0.112799987,0.114500047,-0.255600005,0.111099928,-0.292399995,-0.649699986,0.00209999100000002,-0.607299984,-0.25289999,-0.424600005,0.106099993,-0.419700004,-0.134000003,-0.216199987,0.098500043,-0.225700002,-0.217199981,0.00440001499999998,0.0870000120000001,-0.101300001,-0.108099997,-0.046700001,-0.0306,0.0088,2.58,-1.12,0.0779383525896122,-0.108099997,-0.046700001,0.0088
2014.75,0.0475965408099235,0.100435941235776,-541,-2786.2,-152.1,-314.599999999999,0.0246297058178762,0.0337808512429962,0.0436898068679401,0.0405705372850331,0.0121163645860811,-2424.3,0.0425587324535304,1856.40000000001,0.00942589396256288,0.0320894602847623,-0.0561408929251233,0.0717096041945702,-0.0310693374218074,12271,0.131068020279544,-0.0101404596035941,0.0859350963787868,-0.0320288740563726,-0.000300774496588829,0.0412936540248108,0.131005933779576,0.0487474431617803,0.105652812682651,-0.0697283945731009,-0.279747734732877,-0.0388789988204325,0.00753129355372328,0.0249355225862464,0.0343579036392949,0.0446582588076219,0.0414047649765621,0.0121900650914133,-0.0584319035853131,0.0434773405583897,0.0439013988844216,0.0094704576084077,0.0326098787469795,-0.0545940744998562,0.074343313967923,-0.030591645530307,0.0820915823117065,0.140045324876384,-0.0100892184921786,0.0897355982233454,-0.0315213822307265,-0.00030072926847613,0.0421580945347801,0.139974545649598,120.164314928425,-0.0334729981379951,141.307979166667,-1.09063786008299,-0.921223628692999,-0.126380368100001,0.0786585365849959,-0.365320512821,-0.0872083333340186,112.876961279461,-0.670909090907998,0.684753086419988,-0.801698513799011,-0.961788617886015,1.27890295358701,-0.840276008492026,140.928431876607,-0.000222222221992752,-0.691644144143012,-1.15702718094501,123.531707317073,0.0375102880669971,0.419384288747978,120.656457023061,122.327093779016,0.905244161359008,0.125576519915995,0.0999999999999996,-0.0999999999999996,-1.1,1.4,16.6,0.199999999999999,-0.3,-1.3,0.799999999999999,0.200000000000001,0.100000000000001,26,0.199999999999999,-0.0999999999999996,0.299999999999999,-0.4,0.0999999999999996,-0.7,-0.4,0.0999999999999979,0.399999999999999,0.800000000000001,0,-0.0999999999999996,-0.499999999999998,23.7,0,-0.343300006,-0.323500008,-0.0248999600000001,-0.328399986,0.131200001,0.0421999990000001,-0.567499995,0.039699972,-0.048200011,-0.0386000879999999,-0.411900014,-0.02789998,-0.3103,-0.592599988,0.142900049,-0.578599989,-0.158199996,-0.095299989,-0.727599967,-0.096899987,-0.166299999,-0.174600005,-0.02550003,-0.1822,-0.226499975,0.418099984,0.102699995,0.377499998,-0.178899974,-0.193700001,-0.249200001,-0.147499993,2.57,0.0499999999999999,0.0865221513668439,-0.178899974,-0.193700001,-0.147499993
2015,-0.0670249992896643,-0.0764939602574302,-2892.9,512.000000000002,-39.7000000000003,-2395.8,-0.0398585104877292,-0.105028404320837,-0.0887231362295076,-0.031683127400143,-0.0234405196493839,-2332.09999999999,-0.14700007530211,7644.79999999999,-0.0503765021323748,-0.170981023772587,-0.0933493236620428,-0.0277238426673918,0.00569711095539471,-11565,-0.141228084378254,-0.00969028988266452,-0.447372071300597,-0.0523540320228051,-0.0371952408023954,-0.0476712675128219,-0.0643463344661228,-0.0648281775867239,-0.0736414907611509,-0.303580902324086,0.034391431596911,-0.0111639955993222,-0.0544710360020271,-0.0390746096009253,-0.0997010501571403,-0.0849011037643146,-0.0311864760940024,-0.023167924744766,-0.0559267531434804,-0.136706087591537,0.175790611348377,-0.0491286479942297,-0.157162432802783,-0.0891247455655714,-0.0273430639391391,0.00571337035454933,-0.0775350954833575,-0.131708754558242,-0.00964349031278411,-0.360694003396143,-0.0510071664893557,-0.0365119951868843,-0.0465528353761886,-0.062319807680791,119.872126789366,0.071145251396004,141.111041666667,0.217880658436997,-0.573670886076002,-0.417382413086997,0.0304878048780068,0.922756410257023,-0.0421666666659775,112.781981292517,0.132525252524999,-1.112716049383,1.422101910827,2.816463414634,-1.81687763713201,1.18772823779099,140.609965724079,0.277575757576003,-0.0398873873889869,0.845988735018011,123.259349593496,-0.197366255144999,1.00653927813198,120.436981132075,121.878375116063,-1.34704883227201,-0.33784067085999,-0.0999999999999996,0.300000000000001,1.77635683940025e-15,-1.8,16.5,8.88178419700125e-16,-0.3,0,-0.399999999999999,-0.4,-0.0999999999999996,25.7,0.400000000000001,0.499999999999998,-0.799999999999999,-0.4,-0.4,1.9,0,-0.0999999999999979,0,0,0,0.299999999999999,-0.0999999999999996,23.1,-0.0999999999999996,-0.361099997,-0.281499982,0.00209999100000002,-0.289900035,0.110499993,0.075000003,-0.753499985,0.076100007,-0.097499997,0.119600058,-0.519500017,0.10830003,-0.13440001,-0.587400019,0.090999961,-0.582199991,-0.036600001,-0.167200029,0.285999991,-0.164200037,-0.160599977,-0.181800008,0.0543000109999999,-0.188000023,-0.192500018,0.202300001,0.000699877999999821,0.071799993,-0.098100006,-0.413399994,-0.589900017,-0.354799986,5.41,3.18,0.0239212805456539,-0.098100006,-0.413399994,-0.354799986
2015.25,0.0214865042981849,0.0495952624012439,3990.3,2147.5,486,4974.49999999999,0.0432180785919289,0.103135820635716,0.0601231426872992,0.0103789842873852,0.00281699599109864,5265.99999999999,0.0993695525036919,-11286.4,0.042592008055145,0.137039489180509,0.0825320861855836,0.0238617433520627,0.0736717588574729,14383.5,0.032112216645432,0.0289548146003291,0.197445843757954,0.0678580386995655,0.0605595739737233,0.0571432884447845,0.0775861157517195,0.0217190014293549,0.0508456935309052,0.471356801754775,0.247981483961127,0.130835205183931,0.078421828384228,0.0441655801825294,0.108641975308642,0.0619673120024129,0.0104330327724209,0.00282096745262805,0.129727134948909,0.104474385424058,-0.251219020314947,0.0435120634723785,0.146873436718359,0.0860335195530726,0.024148712733908,0.0764534112025483,0.096625775766437,0.0326333774571834,0.0293780805642818,0.218287085332777,0.070213368812674,0.0624308889149072,0.0588075144085913,0.0806752916166762,121.028650306748,1.63549348231,141.7025625,1.593991769547,2.62729957806,1.55828220858901,0.929674796747989,1.67816239316198,0.275270833332982,113.699719387755,1.46484848484801,3.66047325103,1.398938428875,-1.15650406504,3.095147679326,1.45320594479901,141.998346186804,1.16767676767699,2.96396396396499,1.99256356977699,124.140650406504,1.98183127572099,-0.593418259023963,121.410482180293,122.775153203342,3.23755838641101,1.03109014675199,0.3,-0.300000000000001,0.599999999999998,0.5,15.3,-0.500000000000001,0,0.199999999999999,0.0999999999999979,0.0999999999999996,0,25,-0.500000000000001,-0.599999999999998,0.0999999999999996,-0.4,-0.299999999999999,-1.9,-0.0999999999999996,0.0999999999999996,-0.199999999999998,-0.800000000000001,-0.199999999999999,-0.499999999999998,-0.100000000000001,22.5,-0.100000000000001,-0.213200003,-0.133800029,0.244599998,-0.140299976,-0.010699988,0.028799996,-0.719600022,0.031200006,-0.0962,0.048699975,-0.413100004,0.0472999819999999,-0.0874999769999999,-0.395700008,0.36560002,-0.407000005,-0.000799999000000003,0.067300022,0.428299983,0.065300047,-0.175000012,-0.0124999880000001,0.247500002,-0.01729995,-0.161799997,0.089200002,0.0715001220000002,-0.089699983,-0.098200008,-0.459300011,-0.605700016,-0.394199997,4.26,-0.2,-0.0803436098572918,-0.098200008,-0.459300011,-0.394199997
